sex	age	l	m	s
1	823	-0.1019	15.3281	0.0778
1	824	-0.1023	15.3299	0.07781
1	825	-0.1027	15.3318	0.07781
1	826	-0.1031	15.3336	0.07782
1	827	-0.1035	15.3354	0.07782
1	828	-0.1039	15.3372	0.07782
1	829	-0.1043	15.3391	0.07783
1	830	-0.1046	15.3409	0.07783
1	831	-0.105	15.3427	0.07784
1	832	-0.1054	15.3445	0.07784
1	833	-0.1058	15.3463	0.07785
1	834	-0.1062	15.3481	0.07785
1	835	-0.1066	15.3499	0.07786
1	836	-0.107	15.3517	0.07786
1	837	-0.1074	15.3536	0.07787
1	838	-0.1077	15.3554	0.07787
1	839	-0.1081	15.3572	0.07788
1	840	-0.1085	15.359	0.07788
1	841	-0.1089	15.3608	0.07789
1	842	-0.1093	15.3625	0.07789
1	843	-0.1097	15.3643	0.0779
1	844	-0.1101	15.3661	0.0779
1	845	-0.1105	15.3679	0.0779
1	846	-0.1108	15.3697	0.07791
1	847	-0.1112	15.3715	0.07791
1	848	-0.1116	15.3733	0.07792
1	849	-0.112	15.375	0.07792
1	850	-0.1124	15.3768	0.07793
1	851	-0.1128	15.3786	0.07793
1	852	-0.1131	15.3804	0.07794
1	853	-0.1135	15.3821	0.07794
1	854	-0.1139	15.3839	0.07795
1	855	-0.1143	15.3857	0.07795
1	856	-0.1147	15.3874	0.07796
1	857	-0.115	15.3892	0.07796
1	858	-0.1154	15.391	0.07797
1	859	-0.1158	15.3927	0.07797
1	860	-0.1162	15.3945	0.07798
1	861	-0.1166	15.3962	0.07798
1	862	-0.117	15.398	0.07799
1	863	-0.1173	15.3997	0.078
1	864	-0.1177	15.4014	0.078
1	865	-0.1181	15.4032	0.07801
1	866	-0.1185	15.4049	0.07801
1	867	-0.1188	15.4067	0.07802
1	868	-0.1192	15.4084	0.07802
1	869	-0.1196	15.4101	0.07803
1	870	-0.12	15.4119	0.07803
1	871	-0.1204	15.4136	0.07804
1	872	-0.1207	15.4153	0.07804
1	873	-0.1211	15.417	0.07805
1	874	-0.1215	15.4187	0.07805
1	875	-0.1219	15.4205	0.07806
1	876	-0.1222	15.4222	0.07806
1	877	-0.1226	15.4239	0.07807
1	878	-0.123	15.4256	0.07807
1	879	-0.1234	15.4273	0.07808
1	880	-0.1237	15.429	0.07808
1	881	-0.1241	15.4307	0.07809
1	882	-0.1245	15.4324	0.0781
1	883	-0.1249	15.4341	0.0781
1	884	-0.1252	15.4358	0.07811
1	885	-0.1256	15.4375	0.07811
1	886	-0.126	15.4391	0.07812
1	887	-0.1264	15.4408	0.07812
1	888	-0.1267	15.4425	0.07813
1	889	-0.1271	15.4442	0.07813
1	890	-0.1275	15.4459	0.07814
1	891	-0.1279	15.4475	0.07815
1	892	-0.1282	15.4492	0.07815
1	893	-0.1286	15.4509	0.07816
1	894	-0.129	15.4525	0.07816
1	895	-0.1293	15.4542	0.07817
1	896	-0.1297	15.4559	0.07817
1	897	-0.1301	15.4575	0.07818
1	898	-0.1305	15.4592	0.07818
1	899	-0.1308	15.4608	0.07819
1	900	-0.1312	15.4625	0.0782
1	901	-0.1316	15.4641	0.0782
1	902	-0.1319	15.4658	0.07821
1	903	-0.1323	15.4674	0.07821
1	904	-0.1327	15.469	0.07822
1	905	-0.133	15.4707	0.07823
1	906	-0.1334	15.4723	0.07823
1	907	-0.1338	15.4739	0.07824
1	908	-0.1341	15.4756	0.07824
1	909	-0.1345	15.4772	0.07825
1	910	-0.1349	15.4788	0.07825
1	911	-0.1352	15.4804	0.07826
1	912	-0.1356	15.4821	0.07827
1	913	-0.136	15.4837	0.07827
1	914	-0.1363	15.4853	0.07828
1	915	-0.1367	15.4869	0.07828
1	916	-0.1371	15.4885	0.07829
1	917	-0.1374	15.4901	0.0783
1	918	-0.1378	15.4917	0.0783
1	919	-0.1382	15.4933	0.07831
1	920	-0.1385	15.4949	0.07831
1	921	-0.1389	15.4965	0.07832
1	922	-0.1393	15.4981	0.07833
1	923	-0.1396	15.4997	0.07833
1	924	-0.14	15.5013	0.07834
1	925	-0.1403	15.5028	0.07834
1	926	-0.1407	15.5044	0.07835
1	927	-0.1411	15.506	0.07836
1	928	-0.1414	15.5076	0.07836
1	929	-0.1418	15.5091	0.07837
1	930	-0.1422	15.5107	0.07837
1	931	-0.1425	15.5123	0.07838
1	932	-0.1429	15.5138	0.07839
1	933	-0.1432	15.5154	0.07839
1	934	-0.1436	15.5169	0.0784
1	935	-0.144	15.5185	0.07841
1	936	-0.1443	15.5201	0.07841
1	937	-0.1447	15.5216	0.07842
1	938	-0.145	15.5232	0.07842
1	939	-0.1454	15.5247	0.07843
1	940	-0.1458	15.5262	0.07844
1	941	-0.1461	15.5278	0.07844
1	942	-0.1465	15.5293	0.07845
1	943	-0.1468	15.5308	0.07846
1	944	-0.1472	15.5324	0.07846
1	945	-0.1476	15.5339	0.07847
1	946	-0.1479	15.5354	0.07848
1	947	-0.1483	15.537	0.07848
1	948	-0.1486	15.5385	0.07849
1	949	-0.149	15.54	0.07849
1	950	-0.1493	15.5415	0.0785
1	951	-0.1497	15.543	0.07851
1	952	-0.1501	15.5445	0.07851
1	953	-0.1504	15.546	0.07852
1	954	-0.1508	15.5475	0.07853
1	955	-0.1511	15.549	0.07853
1	956	-0.1515	15.5505	0.07854
1	957	-0.1518	15.552	0.07855
1	958	-0.1522	15.5535	0.07855
1	959	-0.1525	15.555	0.07856
1	960	-0.1529	15.5565	0.07857
1	961	-0.1533	15.558	0.07857
1	962	-0.1536	15.5595	0.07858
1	963	-0.154	15.561	0.07859
1	964	-0.1543	15.5624	0.07859
1	965	-0.1547	15.5639	0.0786
1	966	-0.155	15.5654	0.07861
1	967	-0.1554	15.5669	0.07861
1	968	-0.1557	15.5683	0.07862
1	969	-0.1561	15.5698	0.07863
1	970	-0.1564	15.5712	0.07863
1	971	-0.1568	15.5727	0.07864
1	972	-0.1571	15.5742	0.07865
1	973	-0.1575	15.5756	0.07865
1	974	-0.1578	15.5771	0.07866
1	975	-0.1582	15.5785	0.07867
1	976	-0.1585	15.58	0.07867
1	977	-0.1589	15.5814	0.07868
1	978	-0.1592	15.5829	0.07869
1	979	-0.1596	15.5843	0.07869
1	980	-0.1599	15.5857	0.0787
1	981	-0.1603	15.5872	0.07871
1	982	-0.1606	15.5886	0.07871
1	983	-0.161	15.59	0.07872
1	984	-0.1613	15.5915	0.07873
1	985	-0.1617	15.5929	0.07873
1	986	-0.162	15.5943	0.07874
1	987	-0.1624	15.5957	0.07875
1	988	-0.1627	15.5971	0.07876
1	989	-0.1631	15.5986	0.07876
1	990	-0.1634	15.6	0.07877
1	991	-0.1638	15.6014	0.07878
1	992	-0.1641	15.6028	0.07878
1	993	-0.1645	15.6042	0.07879
1	994	-0.1648	15.6056	0.0788
1	995	-0.1652	15.607	0.0788
1	996	-0.1655	15.6084	0.07881
1	997	-0.1658	15.6098	0.07882
1	998	-0.1662	15.6112	0.07883
1	999	-0.1665	15.6126	0.07883
1	1000	-0.1669	15.614	0.07884
1	1001	-0.1672	15.6154	0.07885
1	1002	-0.1676	15.6167	0.07885
1	1003	-0.1679	15.6181	0.07886
1	1004	-0.1683	15.6195	0.07887
1	1005	-0.1686	15.6209	0.07888
1	1006	-0.1689	15.6223	0.07888
1	1007	-0.1693	15.6236	0.07889
1	1008	-0.1696	15.625	0.0789
1	1009	-0.17	15.6264	0.0789
1	1010	-0.1703	15.6277	0.07891
1	1011	-0.1707	15.6291	0.07892
1	1012	-0.171	15.6305	0.07893
1	1013	-0.1713	15.6318	0.07893
1	1014	-0.1717	15.6332	0.07894
1	1015	-0.172	15.6345	0.07895
1	1016	-0.1724	15.6359	0.07895
1	1017	-0.1727	15.6372	0.07896
1	1018	-0.1731	15.6386	0.07897
1	1019	-0.1734	15.6399	0.07898
1	1020	-0.1737	15.6413	0.07898
1	1021	-0.1741	15.6426	0.07899
1	1022	-0.1744	15.644	0.079
1	1023	-0.1748	15.6453	0.07901
1	1024	-0.1751	15.6467	0.07901
1	1025	-0.1754	15.648	0.07902
1	1026	-0.1758	15.6493	0.07903
1	1027	-0.1761	15.6507	0.07904
1	1028	-0.1765	15.652	0.07904
1	1029	-0.1768	15.6533	0.07905
1	1030	-0.1771	15.6546	0.07906
1	1031	-0.1775	15.656	0.07906
1	1032	-0.1778	15.6573	0.07907
1	1033	-0.1781	15.6586	0.07908
1	1034	-0.1785	15.6599	0.07909
1	1035	-0.1788	15.6612	0.07909
1	1036	-0.1792	15.6625	0.0791
1	1037	-0.1795	15.6639	0.07911
1	1038	-0.1798	15.6652	0.07912
1	1039	-0.1802	15.6665	0.07912
1	1040	-0.1805	15.6678	0.07913
1	1041	-0.1808	15.6691	0.07914
1	1042	-0.1812	15.6704	0.07915
1	1043	-0.1815	15.6717	0.07915
1	1044	-0.1818	15.673	0.07916
1	1045	-0.1822	15.6743	0.07917
1	1046	-0.1825	15.6756	0.07918
1	1047	-0.1829	15.6769	0.07918
1	1048	-0.1832	15.6782	0.07919
1	1049	-0.1835	15.6795	0.0792
1	1050	-0.1839	15.6807	0.07921
1	1051	-0.1842	15.682	0.07922
1	1052	-0.1845	15.6833	0.07922
1	1053	-0.1849	15.6846	0.07923
1	1054	-0.1852	15.6859	0.07924
1	1055	-0.1855	15.6872	0.07925
1	1056	-0.1859	15.6884	0.07925
1	1057	-0.1862	15.6897	0.07926
1	1058	-0.1865	15.691	0.07927
1	1059	-0.1869	15.6923	0.07928
1	1060	-0.1872	15.6935	0.07928
1	1061	-0.1875	15.6948	0.07929
1	1062	-0.1879	15.6961	0.0793
1	1063	-0.1882	15.6973	0.07931
1	1064	-0.1885	15.6986	0.07932
1	1065	-0.1888	15.6999	0.07932
1	1066	-0.1892	15.7011	0.07933
1	1067	-0.1895	15.7024	0.07934
1	1068	-0.1898	15.7036	0.07935
1	1069	-0.1902	15.7049	0.07935
1	1070	-0.1905	15.7062	0.07936
1	1071	-0.1908	15.7074	0.07937
1	1072	-0.1912	15.7087	0.07938
1	1073	-0.1915	15.7099	0.07939
1	1074	-0.1918	15.7112	0.07939
1	1075	-0.1921	15.7124	0.0794
1	1076	-0.1925	15.7137	0.07941
1	1077	-0.1928	15.7149	0.07942
1	1078	-0.1931	15.7161	0.07942
1	1079	-0.1935	15.7174	0.07943
1	1080	-0.1938	15.7186	0.07944
1	1081	-0.1941	15.7199	0.07945
1	1082	-0.1944	15.7211	0.07946
1	1083	-0.1948	15.7223	0.07946
1	1084	-0.1951	15.7236	0.07947
1	1085	-0.1954	15.7248	0.07948
1	1086	-0.1958	15.726	0.07949
1	1087	-0.1961	15.7273	0.0795
1	1088	-0.1964	15.7285	0.0795
1	1089	-0.1967	15.7297	0.07951
1	1090	-0.1971	15.731	0.07952
1	1091	-0.1974	15.7322	0.07953
1	1092	-0.1977	15.7334	0.07953
1	1093	-0.198	15.7346	0.07954
1	1094	-0.1984	15.7358	0.07955
1	1095	-0.1987	15.7371	0.07956
1	1096	-0.199	15.7383	0.07957
1	1097	-0.1993	15.7395	0.07957
1	1098	-0.1997	15.7407	0.07958
1	1099	-0.2	15.7419	0.07959
1	1100	-0.2003	15.7431	0.0796
1	1101	-0.2006	15.7444	0.07961
1	1102	-0.201	15.7456	0.07961
1	1103	-0.2013	15.7468	0.07962
1	1104	-0.2016	15.748	0.07963
1	1105	-0.2019	15.7492	0.07964
1	1106	-0.2023	15.7504	0.07965
1	1107	-0.2026	15.7516	0.07966
1	1108	-0.2029	15.7528	0.07966
1	1109	-0.2032	15.754	0.07967
1	1110	-0.2035	15.7552	0.07968
1	1111	-0.2039	15.7564	0.07969
1	1112	-0.2042	15.7576	0.0797
1	1113	-0.2045	15.7588	0.0797
1	1114	-0.2048	15.76	0.07971
1	1115	-0.2052	15.7612	0.07972
1	1116	-0.2055	15.7624	0.07973
1	1117	-0.2058	15.7636	0.07974
1	1118	-0.2061	15.7648	0.07974
1	1119	-0.2064	15.766	0.07975
1	1120	-0.2068	15.7672	0.07976
1	1121	-0.2071	15.7684	0.07977
1	1122	-0.2074	15.7695	0.07978
1	1123	-0.2077	15.7707	0.07979
1	1124	-0.208	15.7719	0.07979
1	1125	-0.2084	15.7731	0.0798
1	1126	-0.2087	15.7743	0.07981
1	1127	-0.209	15.7755	0.07982
1	1128	-0.2093	15.7767	0.07983
1	1129	-0.2096	15.7778	0.07983
1	1130	-0.21	15.779	0.07984
1	1131	-0.2103	15.7802	0.07985
1	1132	-0.2106	15.7814	0.07986
1	1133	-0.2109	15.7825	0.07987
1	1134	-0.2112	15.7837	0.07988
1	1135	-0.2116	15.7849	0.07988
1	1136	-0.2119	15.7861	0.07989
1	1137	-0.2122	15.7872	0.0799
1	1138	-0.2125	15.7884	0.07991
1	1139	-0.2128	15.7896	0.07992
1	1140	-0.2131	15.7908	0.07992
1	1141	-0.2135	15.7919	0.07993
1	1142	-0.2138	15.7931	0.07994
1	1143	-0.2141	15.7943	0.07995
1	1144	-0.2144	15.7954	0.07996
1	1145	-0.2147	15.7966	0.07997
1	1146	-0.215	15.7978	0.07997
1	1147	-0.2153	15.7989	0.07998
1	1148	-0.2157	15.8001	0.07999
1	1149	-0.216	15.8013	0.08
1	1150	-0.2163	15.8024	0.08001
1	1151	-0.2166	15.8036	0.08002
1	1152	-0.2169	15.8047	0.08002
1	1153	-0.2172	15.8059	0.08003
1	1154	-0.2176	15.8071	0.08004
1	1155	-0.2179	15.8082	0.08005
1	1156	-0.2182	15.8094	0.08006
1	1157	-0.2185	15.8105	0.08007
1	1158	-0.2188	15.8117	0.08007
1	1159	-0.2191	15.8129	0.08008
1	1160	-0.2194	15.814	0.08009
1	1161	-0.2197	15.8152	0.0801
1	1162	-0.2201	15.8163	0.08011
1	1163	-0.2204	15.8175	0.08012
1	1164	-0.2207	15.8186	0.08013
1	1165	-0.221	15.8198	0.08013
1	1166	-0.2213	15.8209	0.08014
1	1167	-0.2216	15.8221	0.08015
1	1168	-0.2219	15.8232	0.08016
1	1169	-0.2222	15.8244	0.08017
1	1170	-0.2226	15.8255	0.08018
1	1171	-0.2229	15.8267	0.08018
1	1172	-0.2232	15.8278	0.08019
1	1173	-0.2235	15.829	0.0802
1	1174	-0.2238	15.8301	0.08021
1	1175	-0.2241	15.8312	0.08022
1	1176	-0.2244	15.8324	0.08023
1	1177	-0.2247	15.8335	0.08023
1	1178	-0.225	15.8347	0.08024
1	1179	-0.2254	15.8358	0.08025
1	1180	-0.2257	15.837	0.08026
1	1181	-0.226	15.8381	0.08027
1	1182	-0.2263	15.8392	0.08028
1	1183	-0.2266	15.8404	0.08029
1	1184	-0.2269	15.8415	0.08029
1	1185	-0.2272	15.8427	0.0803
1	1186	-0.2275	15.8438	0.08031
1	1187	-0.2278	15.8449	0.08032
1	1188	-0.2281	15.8461	0.08033
1	1189	-0.2284	15.8472	0.08034
1	1190	-0.2288	15.8483	0.08035
1	1191	-0.2291	15.8495	0.08035
1	1192	-0.2294	15.8506	0.08036
1	1193	-0.2297	15.8517	0.08037
1	1194	-0.23	15.8529	0.08038
1	1195	-0.2303	15.854	0.08039
1	1196	-0.2306	15.8551	0.0804
1	1197	-0.2309	15.8563	0.08041
1	1198	-0.2312	15.8574	0.08041
1	1199	-0.2315	15.8585	0.08042
1	1200	-0.2318	15.8597	0.08043
1	1201	-0.2321	15.8608	0.08044
1	1202	-0.2324	15.8619	0.08045
1	1203	-0.2327	15.863	0.08046
1	1204	-0.2331	15.8642	0.08047
1	1205	-0.2334	15.8653	0.08047
1	1206	-0.2337	15.8664	0.08048
1	1207	-0.234	15.8676	0.08049
1	1208	-0.2343	15.8687	0.0805
1	1209	-0.2346	15.8698	0.08051
1	1210	-0.2349	15.8709	0.08052
1	1211	-0.2352	15.8721	0.08053
1	1212	-0.2355	15.8732	0.08053
1	1213	-0.2358	15.8743	0.08054
1	1214	-0.2361	15.8754	0.08055
1	1215	-0.2364	15.8765	0.08056
1	1216	-0.2367	15.8777	0.08057
1	1217	-0.237	15.8788	0.08058
1	1218	-0.2373	15.8799	0.08059
1	1219	-0.2376	15.881	0.08059
1	1220	-0.2379	15.8821	0.0806
1	1221	-0.2382	15.8833	0.08061
1	1222	-0.2385	15.8844	0.08062
1	1223	-0.2388	15.8855	0.08063
1	1224	-0.2391	15.8866	0.08064
1	1225	-0.2394	15.8877	0.08065
1	1226	-0.2397	15.8888	0.08066
1	1227	-0.24	15.89	0.08066
1	1228	-0.2403	15.8911	0.08067
1	1229	-0.2406	15.8922	0.08068
1	1230	-0.2409	15.8933	0.08069
1	1231	-0.2412	15.8944	0.0807
1	1232	-0.2415	15.8955	0.08071
1	1233	-0.2418	15.8966	0.08072
1	1234	-0.2422	15.8977	0.08073
1	1235	-0.2425	15.8989	0.08073
1	1236	-0.2428	15.9	0.08074
1	1237	-0.2431	15.9011	0.08075
1	1238	-0.2434	15.9022	0.08076
1	1239	-0.2437	15.9033	0.08077
1	1240	-0.244	15.9044	0.08078
1	1241	-0.2443	15.9055	0.08079
1	1242	-0.2446	15.9066	0.0808
1	1243	-0.2449	15.9077	0.0808
1	1244	-0.2452	15.9088	0.08081
1	1245	-0.2455	15.91	0.08082
1	1246	-0.2457	15.9111	0.08083
1	1247	-0.246	15.9122	0.08084
1	1248	-0.2463	15.9133	0.08085
1	1249	-0.2466	15.9144	0.08086
1	1250	-0.2469	15.9155	0.08087
1	1251	-0.2472	15.9166	0.08087
1	1252	-0.2475	15.9177	0.08088
1	1253	-0.2478	15.9188	0.08089
1	1254	-0.2481	15.9199	0.0809
1	1255	-0.2484	15.921	0.08091
1	1256	-0.2487	15.9221	0.08092
1	1257	-0.249	15.9232	0.08093
1	1258	-0.2493	15.9243	0.08094
1	1259	-0.2496	15.9254	0.08094
1	1260	-0.2499	15.9265	0.08095
1	1261	-0.2502	15.9276	0.08096
1	1262	-0.2505	15.9287	0.08097
1	1263	-0.2508	15.9298	0.08098
1	1264	-0.2511	15.9309	0.08099
1	1265	-0.2514	15.932	0.081
1	1266	-0.2517	15.9331	0.08101
1	1267	-0.252	15.9342	0.08102
1	1268	-0.2523	15.9353	0.08102
1	1269	-0.2526	15.9364	0.08103
1	1270	-0.2529	15.9375	0.08104
1	1271	-0.2532	15.9386	0.08105
1	1272	-0.2535	15.9397	0.08106
1	1273	-0.2538	15.9408	0.08107
1	1274	-0.2541	15.9419	0.08108
1	1275	-0.2544	15.943	0.08109
1	1276	-0.2546	15.9441	0.0811
1	1277	-0.2549	15.9451	0.0811
1	1278	-0.2552	15.9462	0.08111
1	1279	-0.2555	15.9473	0.08112
1	1280	-0.2558	15.9484	0.08113
1	1281	-0.2561	15.9495	0.08114
1	1282	-0.2564	15.9506	0.08115
1	1283	-0.2567	15.9517	0.08116
1	1284	-0.257	15.9528	0.08117
1	1285	-0.2573	15.9539	0.08118
1	1286	-0.2576	15.955	0.08118
1	1287	-0.2579	15.9561	0.08119
1	1288	-0.2582	15.9572	0.0812
1	1289	-0.2585	15.9582	0.08121
1	1290	-0.2588	15.9593	0.08122
1	1291	-0.259	15.9604	0.08123
1	1292	-0.2593	15.9615	0.08124
1	1293	-0.2596	15.9626	0.08125
1	1294	-0.2599	15.9637	0.08126
1	1295	-0.2602	15.9648	0.08126
1	1296	-0.2605	15.9658	0.08127
1	1297	-0.2608	15.9669	0.08128
1	1298	-0.2611	15.968	0.08129
1	1299	-0.2614	15.9691	0.0813
1	1300	-0.2617	15.9702	0.08131
1	1301	-0.262	15.9713	0.08132
1	1302	-0.2623	15.9724	0.08133
1	1303	-0.2625	15.9734	0.08134
1	1304	-0.2628	15.9745	0.08134
1	1305	-0.2631	15.9756	0.08135
1	1306	-0.2634	15.9767	0.08136
1	1307	-0.2637	15.9778	0.08137
1	1308	-0.264	15.9788	0.08138
1	1309	-0.2643	15.9799	0.08139
1	1310	-0.2646	15.981	0.0814
1	1311	-0.2649	15.9821	0.08141
1	1312	-0.2652	15.9832	0.08142
1	1313	-0.2654	15.9842	0.08143
1	1314	-0.2657	15.9853	0.08143
1	1315	-0.266	15.9864	0.08144
1	1316	-0.2663	15.9875	0.08145
1	1317	-0.2666	15.9885	0.08146
1	1318	-0.2669	15.9896	0.08147
1	1319	-0.2672	15.9907	0.08148
1	1320	-0.2675	15.9918	0.08149
1	1321	-0.2677	15.9928	0.0815
1	1322	-0.268	15.9939	0.08151
1	1323	-0.2683	15.995	0.08152
1	1324	-0.2686	15.9961	0.08152
1	1325	-0.2689	15.9971	0.08153
1	1326	-0.2692	15.9982	0.08154
1	1327	-0.2695	15.9993	0.08155
1	1328	-0.2698	16.0004	0.08156
1	1329	-0.27	16.0014	0.08157
1	1330	-0.2703	16.0025	0.08158
1	1331	-0.2706	16.0036	0.08159
1	1332	-0.2709	16.0046	0.0816
1	1333	-0.2712	16.0057	0.08161
1	1334	-0.2715	16.0068	0.08162
1	1335	-0.2718	16.0079	0.08162
1	1336	-0.272	16.0089	0.08163
1	1337	-0.2723	16.01	0.08164
1	1338	-0.2726	16.0111	0.08165
1	1339	-0.2729	16.0121	0.08166
1	1340	-0.2732	16.0132	0.08167
1	1341	-0.2735	16.0143	0.08168
1	1342	-0.2738	16.0153	0.08169
1	1343	-0.274	16.0164	0.0817
1	1344	-0.2743	16.0175	0.08171
1	1345	-0.2746	16.0185	0.08171
1	1346	-0.2749	16.0196	0.08172
1	1347	-0.2752	16.0207	0.08173
1	1348	-0.2755	16.0217	0.08174
1	1349	-0.2758	16.0228	0.08175
1	1350	-0.276	16.0239	0.08176
1	1351	-0.2763	16.0249	0.08177
1	1352	-0.2766	16.026	0.08178
1	1353	-0.2769	16.027	0.08179
1	1354	-0.2772	16.0281	0.0818
1	1355	-0.2775	16.0292	0.08181
1	1356	-0.2777	16.0302	0.08181
1	1357	-0.278	16.0313	0.08182
1	1358	-0.2783	16.0324	0.08183
1	1359	-0.2786	16.0334	0.08184
1	1360	-0.2789	16.0345	0.08185
1	1361	-0.2791	16.0355	0.08186
1	1362	-0.2794	16.0366	0.08187
1	1363	-0.2797	16.0377	0.08188
1	1364	-0.28	16.0387	0.08189
1	1365	-0.2803	16.0398	0.0819
1	1366	-0.2806	16.0408	0.08191
1	1367	-0.2808	16.0419	0.08192
1	1368	-0.2811	16.0429	0.08192
1	1369	-0.2814	16.044	0.08193
1	1370	-0.2817	16.0451	0.08194
1	1371	-0.282	16.0461	0.08195
1	1372	-0.2822	16.0472	0.08196
1	1373	-0.2825	16.0482	0.08197
1	1374	-0.2828	16.0493	0.08198
1	1375	-0.2831	16.0503	0.08199
1	1376	-0.2834	16.0514	0.082
1	1377	-0.2836	16.0524	0.08201
1	1378	-0.2839	16.0535	0.08202
1	1379	-0.2842	16.0546	0.08203
1	1380	-0.2845	16.0556	0.08203
1	1381	-0.2848	16.0567	0.08204
1	1382	-0.285	16.0577	0.08205
1	1383	-0.2853	16.0588	0.08206
1	1384	-0.2856	16.0598	0.08207
1	1385	-0.2859	16.0609	0.08208
1	1386	-0.2862	16.0619	0.08209
1	1387	-0.2864	16.063	0.0821
1	1388	-0.2867	16.064	0.08211
1	1389	-0.287	16.0651	0.08212
1	1390	-0.2873	16.0661	0.08213
1	1391	-0.2876	16.0672	0.08214
1	1392	-0.2878	16.0682	0.08214
1	1393	-0.2881	16.0693	0.08215
1	1394	-0.2884	16.0703	0.08216
1	1395	-0.2887	16.0714	0.08217
1	1396	-0.2889	16.0724	0.08218
1	1397	-0.2892	16.0735	0.08219
1	1398	-0.2895	16.0745	0.0822
1	1399	-0.2898	16.0756	0.08221
1	1400	-0.2901	16.0766	0.08222
1	1401	-0.2903	16.0777	0.08223
1	1402	-0.2906	16.0787	0.08224
1	1403	-0.2909	16.0798	0.08225
1	1404	-0.2912	16.0808	0.08225
1	1405	-0.2914	16.0818	0.08226
1	1406	-0.2917	16.0829	0.08227
1	1407	-0.292	16.0839	0.08228
1	1408	-0.2923	16.085	0.08229
1	1409	-0.2925	16.086	0.0823
1	1410	-0.2928	16.0871	0.08231
1	1411	-0.2931	16.0881	0.08232
1	1412	-0.2934	16.0892	0.08233
1	1413	-0.2936	16.0902	0.08234
1	1414	-0.2939	16.0912	0.08235
1	1415	-0.2942	16.0923	0.08236
1	1416	-0.2945	16.0933	0.08237
1	1417	-0.2947	16.0944	0.08237
1	1418	-0.295	16.0954	0.08238
1	1419	-0.2953	16.0965	0.08239
1	1420	-0.2956	16.0975	0.0824
1	1421	-0.2958	16.0985	0.08241
1	1422	-0.2961	16.0996	0.08242
1	1423	-0.2964	16.1006	0.08243
1	1424	-0.2967	16.1017	0.08244
1	1425	-0.2969	16.1027	0.08245
1	1426	-0.2972	16.1038	0.08246
1	1427	-0.2975	16.1048	0.08247
1	1428	-0.2978	16.1058	0.08248
1	1429	-0.298	16.1069	0.08249
1	1430	-0.2983	16.1079	0.0825
1	1431	-0.2986	16.109	0.0825
1	1432	-0.2989	16.11	0.08251
1	1433	-0.2991	16.111	0.08252
1	1434	-0.2994	16.1121	0.08253
1	1435	-0.2997	16.1131	0.08254
1	1436	-0.3	16.1141	0.08255
1	1437	-0.3002	16.1152	0.08256
1	1438	-0.3005	16.1162	0.08257
1	1439	-0.3008	16.1173	0.08258
1	1440	-0.301	16.1183	0.08259
1	1441	-0.3013	16.1193	0.0826
1	1442	-0.3016	16.1204	0.08261
1	1443	-0.3019	16.1214	0.08262
1	1444	-0.3021	16.1224	0.08262
1	1445	-0.3024	16.1235	0.08263
1	1446	-0.3027	16.1245	0.08264
1	1447	-0.3029	16.1255	0.08265
1	1448	-0.3032	16.1266	0.08266
1	1449	-0.3035	16.1276	0.08267
1	1450	-0.3038	16.1287	0.08268
1	1451	-0.304	16.1297	0.08269
1	1452	-0.3043	16.1307	0.0827
1	1453	-0.3046	16.1318	0.08271
1	1454	-0.3048	16.1328	0.08272
1	1455	-0.3051	16.1338	0.08273
1	1456	-0.3054	16.1349	0.08274
1	1457	-0.3056	16.1359	0.08275
1	1458	-0.3059	16.1369	0.08275
1	1459	-0.3062	16.138	0.08276
1	1460	-0.3065	16.139	0.08277
1	1461	-0.3067	16.14	0.08278
1	1462	-0.307	16.1411	0.08279
1	1463	-0.3073	16.1421	0.0828
1	1464	-0.3075	16.1431	0.08281
1	1465	-0.3078	16.1442	0.08282
1	1466	-0.3081	16.1452	0.08283
1	1467	-0.3083	16.1462	0.08284
1	1468	-0.3086	16.1473	0.08285
1	1469	-0.3089	16.1483	0.08286
1	1470	-0.3091	16.1493	0.08287
1	1471	-0.3094	16.1504	0.08288
1	1472	-0.3097	16.1514	0.08289
1	1473	-0.31	16.1524	0.08289
1	1474	-0.3102	16.1534	0.0829
1	1475	-0.3105	16.1545	0.08291
1	1476	-0.3108	16.1555	0.08292
1	1477	-0.311	16.1565	0.08293
1	1478	-0.3113	16.1576	0.08294
1	1479	-0.3116	16.1586	0.08295
1	1480	-0.3118	16.1596	0.08296
1	1481	-0.3121	16.1607	0.08297
1	1482	-0.3124	16.1617	0.08298
1	1483	-0.3126	16.1627	0.08299
1	1484	-0.3129	16.1638	0.083
1	1485	-0.3132	16.1648	0.08301
1	1486	-0.3134	16.1658	0.08302
1	1487	-0.3137	16.1668	0.08303
1	1488	-0.314	16.1679	0.08303
1	1489	-0.3142	16.1689	0.08304
1	1490	-0.3145	16.1699	0.08305
1	1491	-0.3148	16.171	0.08306
1	1492	-0.315	16.172	0.08307
1	1493	-0.3153	16.173	0.08308
1	1494	-0.3156	16.174	0.08309
1	1495	-0.3158	16.1751	0.0831
1	1496	-0.3161	16.1761	0.08311
1	1497	-0.3164	16.1771	0.08312
1	1498	-0.3166	16.1782	0.08313
1	1499	-0.3169	16.1792	0.08314
1	1500	-0.3172	16.1802	0.08315
1	1501	-0.3174	16.1813	0.08316
1	1502	-0.3177	16.1823	0.08317
1	1503	-0.3179	16.1833	0.08317
